id_point;lat;lon;nom;equipement;bus;rue;numrue;tourism
4133763169;43.4899957;-1.4757288;;;;;4;
4133763170;43.4913166;-1.4784779;;;;;42;
4133763171;43.4888306;-1.4784789;;;;;5;
4133763172;43.4911748;-1.4748255;;;;Quai Amiral Dubourdieu;5;
4133763173;43.4899855;-1.4757729;;;;;5;
4133763174;43.488855;-1.4785074;;;;;6;
4133763175;43.4901148;-1.4757144;;;;;6;
4133763176;43.4888916;-1.47855;;;;;7;
4133763177;43.4912391;-1.4747803;;;;Quai Amiral Dubourdieu;7;
4133763178;43.4900544;-1.4757683;;;;;7;
4133763179;43.488946;-1.4786218;;;;;8;
4133763180;43.4902291;-1.4757057;;;;;8;
4133763181;43.4890001;-1.4787085;;;;;9;
4133763182;43.491293;-1.474749;;;;Quai Amiral Dubourdieu;9;
4133763183;43.4901228;-1.4757638;;;;;9;
4133767932;43.4892568;-1.4791176;;;;;1;
4133767933;43.4895635;-1.4789591;;;;;11;
4133767934;43.4898913;-1.4788157;;;;;12;
4133767935;43.4896055;-1.4789486;;;;;13;
4133767936;43.4899594;-1.4787981;;;;;14;
4133767937;43.4896547;-1.4789365;;;;;15;
4133767938;43.4900036;-1.4787866;;;;;16;
4133767939;43.4897125;-1.4789224;;;;;17;
4133767940;43.4900545;-1.4787737;;;;;18;
4133767941;43.4897798;-1.4789055;;;;;19;
4133767942;43.4901485;-1.4787498;;;;;20;
4133767943;43.4902163;-1.4787326;;;;;22;
4133767944;43.4898355;-1.4788918;;;;;23;
4133767945;43.4902746;-1.4787177;;;;;24;
4133767946;43.4898999;-1.4788757;;;;;25;
4133767947;43.4903305;-1.478702;;;;;26;
4133767948;43.489954;-1.4788621;;;;;27;
4133767949;43.4903811;-1.4786841;;;;;28;
4133767950;43.4900118;-1.4788478;;;;;29;
4133767951;43.4893106;-1.4790629;;;;;3;
4133767952;43.490441;-1.4786631;;;;;30;
4133767953;43.490063;-1.4788351;;;;;31;
4133767954;43.4905037;-1.4786362;;;;;32;
4133767955;43.4901195;-1.478821;;;;;33;
4133767956;43.4901815;-1.4788041;;;;;35;
4133767957;43.4902333;-1.4787883;;;;;37;
4133767958;43.4902569;-1.478781;;;;;39;
4133767959;43.4894136;-1.4789233;;;;;4;
4133767960;43.490297;-1.4787689;;;;;41;
4133767961;43.4903447;-1.4787544;;;;;43;
4133767962;43.4903988;-1.4787383;;;;;45;
4133767963;43.4904685;-1.4787174;;;;;47;
4133767964;43.4905217;-1.4787012;;;;;49;
4133767965;43.4893858;-1.4790059;;;;;5;
4133767966;43.4905735;-1.4786854;;;;;51;
4133767967;43.4894518;-1.4789821;;;;;7;
4133767968;43.4895132;-1.4789717;;;;;9;
4133967068;43.4902741;-1.4777922;;;;;1;
4133967069;43.4898642;-1.47538;;;;;1;
4133967070;43.4899036;-1.4779298;;;;Rue Montaut;1;
4133967071;43.4891598;-1.4776526;;;;Rue Sabaterie;1;
4133967072;43.4888617;-1.4778477;;;;Rue Vieille Boucherie;1;
4133967073;43.4901884;-1.4783371;;;;;10;
4133967074;43.4906442;-1.475253;;;;;10;
4133967075;43.4905534;-1.4784089;;;;;10;
4133967076;43.4902436;-1.4783086;;;;;10 bis;
4133967077;43.4898557;-1.4785533;;;;;11;
4133967078;43.4895295;-1.4784191;;;;Rue Sabaterie;11;
4133967079;43.4890291;-1.4782215;;;;Rue Vieille Boucherie;11;
4133967080;43.4898879;-1.4773908;;;;;11;
4133967081;43.4903629;-1.4780541;;;;;11;
4133967082;43.4906383;-1.4752913;;;;;12;
4133967084;43.4898996;-1.478532;;;;;13;
